valid_time,station,fc_windspd__gfs,fc_gust__gfs,fc_windspd__harmeu,fc_gust__harmeu,fc_windspd__icon,fc_gust__icon,fc_windspd__iconeu,fc_gust__iconeu,fc_windspd__wrfeuh,fc_gust__wrfeuh,fc_winddir_sin__gfs,fc_winddir_cos__gfs,fc_winddir_sin__harmeu,fc_winddir_cos__harmeu,fc_winddir_sin__icon,fc_winddir_cos__icon,fc_winddir_sin__iconeu,fc_winddir_cos__iconeu,fc_winddir_sin__wrfeuh,fc_winddir_cos__wrfeuh,y_speed,y_gust,y_dir_sin,y_dir_cos
2024-11-24 06:00:00,station3402_Holnis,16.0,34.0,11.2,19.3,11.0,18.7,10.9,18.6,13.9,34.8,-0.6156614753256582,-0.788010753606722,0.03489949670250114,-0.9993908270190958,-0.275637355816999,-0.9612616959383189,-0.2588190451025208,-0.9659258262890683,-0.5735764363510462,-0.8191520442889918,10.95,16.73,-0.2527448852095284,-0.9675329570616301
2024-11-24 09:00:00,station3402_Holnis,,,13.9,23.6,,,14.3,25.3,,,,,-0.17364817766693047,-0.984807753012208,,,-0.4226182617406993,-0.90630778703665,,,11.69,21.24,-0.43946890343236944,-0.8982578042610878
2024-11-24 12:00:00,station3402_Holnis,19.1,38.2,15.3,27.0,15.2,27.0,14.3,25.2,16.1,35.4,-0.5446390350150271,-0.838670567945424,-0.275637355816999,-0.9612616959383189,-0.39073112848927355,-0.9205048534524404,-0.374606593415912,-0.9271838545667874,-0.46947156278589086,-0.8829475928589269,13.3,23.12,-0.36471427888598634,-0.931119484693922
2024-11-24 15:00:00,station3402_Holnis,,,15.4,26.3,,,15.4,26.9,,,,,-0.2079116908177595,-0.9781476007338056,,,-0.39073112848927355,-0.9205048534524404,,,16.91,30.46,-0.24124444249413526,-0.9704643831515374
2024-11-24 18:00:00,station3402_Holnis,21.8,42.9,17.0,28.9,19.0,33.9,18.8,33.0,20.0,47.7,-0.5299192642332048,-0.8480480961564261,-0.22495105434386498,-0.9743700647852352,-0.5150380749100542,-0.8571673007021123,-0.5150380749100542,-0.8571673007021123,-0.4067366430758002,-0.9135454576426009,17.46,30.69,-0.2497040485344583,-0.9683222026502857
2024-11-24 21:00:00,station3402_Holnis,,,14.6,27.7,,,16.2,30.1,,,,,-0.12186934340514731,-0.9925461516413221,,,-0.4539904997395467,-0.8910065241883679,,,14.97,25.65,-0.2142239133458794,-0.9767845796032906
2024-11-25 00:00:00,station3402_Holnis,21.5,41.9,15.8,27.8,16.8,29.5,15.7,28.0,19.0,47.7,-0.5000000000000001,-0.8660254037844386,-0.06975647374412527,-0.9975640502598242,-0.32556815445715676,-0.9455185755993167,-0.32556815445715676,-0.9455185755993167,-0.32556815445715676,-0.9455185755993167,19.13,26.86,-0.1383088761627182,-0.9903891431021474
2024-11-25 03:00:00,station3402_Holnis,,,17.1,29.5,,,16.5,28.4,,,,,-0.13917310096006552,-0.9902680687415703,,,-0.29237170472273677,-0.9563047559630354,,,20.06,31.2,-0.134332095641701,-0.9909363693398829
2024-11-25 06:00:00,station3402_Holnis,21.1,40.1,16.0,30.4,17.3,31.3,16.9,29.4,19.4,41.9,-0.34202014332566866,-0.9396926207859084,-0.12186934340514731,-0.9925461516413221,-0.29237170472273677,-0.9563047559630354,-0.29237170472273677,-0.9563047559630354,-0.2588190451025208,-0.9659258262890683,17.0,28.63,-0.26454637371747786,-0.9643729652748114
2024-11-25 09:00:00,station3402_Holnis,,,15.2,26.4,,,14.9,25.7,,,,,-0.1045284632676535,-0.9945218953682733,,,-0.275637355816999,-0.9612616959383189,,,17.32,23.96,-0.03995739960157992,-0.9992013842149537
