valid_time,station,fc_windspd__gfs,fc_gust__gfs,fc_windspd__harmeu,fc_gust__harmeu,fc_windspd__icon,fc_gust__icon,fc_windspd__iconeu,fc_gust__iconeu,fc_windspd__wrfeuh,fc_gust__wrfeuh,fc_winddir_sin__gfs,fc_winddir_cos__gfs,fc_winddir_sin__harmeu,fc_winddir_cos__harmeu,fc_winddir_sin__icon,fc_winddir_cos__icon,fc_winddir_sin__iconeu,fc_winddir_cos__iconeu,fc_winddir_sin__wrfeuh,fc_winddir_cos__wrfeuh,y_speed,y_gust,y_dir_sin,y_dir_cos
2024-11-12 00:00:00,station3529_schausende,6.8,11.1,6.0,10.1,3.6,6.1,3.8,6.4,5.2,9.0,0.4539904997395468,0.8910065241883679,0.12186934340514748,0.992546151641322,0.5877852522924731,0.8090169943749475,0.5446390350150271,0.838670567945424,0.374606593415912,0.9271838545667874,2.17,5.03,0.6430549704752295,0.7658200212498375
2024-11-12 03:00:00,station3529_schausende,,,4.5,11.6,,,3.0,5.3,,,,,0.35836794954530027,0.9335804264972017,,,0.8660254037844386,0.5000000000000001,,,0.09,1.2,0.97130057100502,0.23785541987796321
2024-11-12 06:00:00,station3529_schausende,5.7,9.7,4.9,8.9,2.5,4.3,2.5,4.3,4.7,7.7,0.5150380749100542,0.8571673007021123,0.08715574274765817,0.9961946980917455,0.6156614753256583,0.7880107536067219,0.5591929034707469,0.8290375725550417,0.7071067811865475,0.7071067811865476,1.4,3.89,0.8766427939777943,0.48114177927800705
2024-11-12 09:00:00,station3529_schausende,,,4.0,7.7,,,4.2,7.2,,,,,0.052335956242943835,0.9986295347545738,,,0.573576436351046,0.8191520442889918,,,0.84,2.74,0.9936898569964848,0.11216268587326879
2024-11-12 12:00:00,station3529_schausende,5.7,6.8,4.6,8.6,5.0,9.7,5.0,9.5,4.3,5.1,0.3090169943749474,0.9510565162951535,0.15643446504023087,0.9876883405951378,0.5446390350150271,0.838670567945424,0.5877852522924731,0.8090169943749475,0.3090169943749474,0.9510565162951535,1.66,4.52,0.7708468915608208,0.6370204625999233
2024-11-12 15:00:00,station3529_schausende,,,3.2,9.1,,,4.0,7.9,,,,,-0.08715574274765832,0.9961946980917455,,,-0.13917310096006588,0.9902680687415703,,,1.66,3.64,0.6140097203730337,0.7892984627423449
2024-11-12 18:00:00,station3529_schausende,4.8,6.1,3.6,5.6,3.9,7.0,3.6,6.2,3.6,4.6,0.01745240643728351,0.9998476951563913,-0.9205048534524405,0.3907311284892735,-0.19080899537654467,0.981627183447664,-0.15643446504023112,0.9876883405951377,-0.40673664307580015,0.9135454576426009,0.66,2.34,-0.9819256943597178,0.18926682423548527
2024-11-12 21:00:00,station3529_schausende,,,4.3,7.4,,,3.6,6.6,,,,,-0.6691306063588581,0.7431448254773944,,,-0.6560590289905074,0.7547095802227719,,,1.56,3.74,-0.9796453793543236,0.20073597263500986
2024-11-13 00:00:00,station3529_schausende,4.9,6.5,3.5,6.5,4.6,8.0,4.3,7.5,4.4,3.7,-0.6156614753256582,0.7880107536067221,-0.9510565162951536,0.30901699437494723,-0.8480480961564262,0.5299192642332047,-0.8571673007021123,0.5150380749100542,-0.8829475928589271,0.4694715627858904,2.68,4.44,-0.9910764982141609,0.1332943160361928
2024-11-13 03:00:00,station3529_schausende,,,3.4,5.7,,,2.9,5.6,,,,,-0.656059028990507,-0.7547095802227721,,,-0.9993908270190958,-0.03489949670250076,,,0.94,2.24,-0.10296614361312036,-0.9946848612849409
2024-11-13 06:00:00,station3529_schausende,5.1,7.3,4.9,8.2,3.4,5.8,3.3,5.8,5.7,6.9,-0.8660254037844384,-0.5000000000000004,-0.6018150231520484,-0.7986355100472928,-0.5150380749100542,-0.8571673007021123,-0.46947156278589086,-0.8829475928589269,-0.6819983600624984,-0.7313537016191706,5.45,9.19,-0.8778994145657237,-0.4788450875859118
2024-11-13 09:00:00,station3529_schausende,,,4.3,8.0,,,4.3,7.9,,,,,-0.874619707139396,-0.48480962024633684,,,-0.7771459614569706,-0.6293203910498378,,,5.97,9.06,-0.9951246657324068,-0.098625045759004
2024-11-13 12:00:00,station3529_schausende,7.2,14.8,3.5,6.4,4.0,7.4,3.9,7.0,7.1,14.4,-0.9563047559630354,0.2923717047227367,-0.961261695938319,-0.2756373558169989,-0.9986295347545738,-0.052335956242944306,-0.9961946980917455,-0.08715574274765825,-0.9335804264972017,0.3583679495453004,2.95,6.24,-0.9941697982739056,0.1078258419861478
2024-11-13 15:00:00,station3529_schausende,,,4.1,6.7,,,3.8,6.7,,,,,-0.9998476951563913,0.01745240643728313,,,-0.9902680687415704,0.13917310096006547,,,9.81,13.03,-0.9880676332259154,0.15402062255210452
2024-11-13 18:00:00,station3529_schausende,9.2,22.9,5.1,8.9,6.0,11.3,5.5,10.2,10.3,20.8,-0.9271838545667874,0.37460659341591196,-0.9998476951563913,0.01745240643728313,-0.9063077870366498,0.4226182617406996,-0.9335804264972017,0.3583679495453004,-0.8660254037844386,0.5000000000000001,9.36,14.38,-0.9967928606272266,0.08002495237480799
2024-11-13 21:00:00,station3529_schausende,,,6.2,15.9,,,7.8,15.1,,,,,-0.9848077530122081,0.17364817766692997,,,-0.8829475928589271,0.4694715627858904,,,10.48,15.84,-0.9857622229237314,0.16814529388735147
2024-11-14 00:00:00,station3529_schausende,13.0,25.4,7.2,12.7,9.3,17.2,8.3,17.9,10.6,27.0,-0.9135454576426011,0.40673664307579976,-0.9986295347545738,-0.052335956242944306,-0.8480480961564262,0.5299192642332047,-0.8386705679454243,0.5446390350150266,-0.9659258262890684,0.2588190451025203,9.14,15.3,-0.9929655081065369,0.11840396830650136
2024-11-14 03:00:00,station3529_schausende,,,11.0,18.8,,,9.7,18.5,,,,,-0.8746197071393956,0.4848096202463373,,,-0.7313537016191703,0.6819983600624987,,,5.62,12.66,-0.6721083816068358,0.7404527826768158
2024-11-14 06:00:00,station3529_schausende,12.6,27.5,9.1,17.9,9.8,17.0,9.0,15.4,11.8,30.9,-0.7986355100472932,0.6018150231520479,-0.8829475928589271,0.4694715627858904,-0.7313537016191703,0.6819983600624987,-0.7547095802227722,0.656059028990507,-0.9205048534524405,0.3907311284892735,6.59,12.9,-0.8950900594954225,0.4458853949082443
2024-11-14 09:00:00,station3529_schausende,,,7.9,14.7,,,7.6,13.3,,,,,-0.8829475928589271,0.4694715627858904,,,-0.7880107536067218,0.6156614753256585,,,3.92,11.64,0.19200813652152002,0.9813933337401133
2024-11-14 12:00:00,station3529_schausende,11.8,19.2,7.2,14.6,9.1,16.7,8.6,15.4,13.3,18.7,-0.7547095802227722,0.656059028990507,-0.8660254037844386,0.5000000000000001,-0.6427876096865396,0.7660444431189778,-0.6560590289905074,0.7547095802227719,-0.6018150231520483,0.7986355100472928,6.41,11.43,-0.8847437209692486,0.4660778349219028
